name,path,domain
1885 en littérature,/wiki/1885_en_litt%C3%A9rature,fr
1886,/wiki/1886,fr
1887,/wiki/1887,fr
1887 en littérature,/wiki/1887_en_litt%C3%A9rature,fr
1888,/wiki/1888,fr
1889,/wiki/1889,fr
1890,/wiki/1890,fr
1891,/wiki/1891,fr
1892,/wiki/1892,fr
1893,/wiki/1893,fr
1894,/wiki/1894,fr
1895,/wiki/1895,fr
1896,/wiki/1896,fr
1897,/wiki/1897,fr
1898,/wiki/1898,fr
1899,/wiki/1899,fr
1900,/wiki/1900,fr
1901,/wiki/1901,fr
1902,/wiki/1902,fr
1903,/wiki/1903,fr
1904,/wiki/1904,fr
1905,/wiki/1905,fr
1906,/wiki/1906,fr
1907,/wiki/1907,fr
1908,/wiki/1908,fr
1909,/wiki/1909,fr
1910,/wiki/1910,fr
1911,/wiki/1911,fr
1912,/wiki/1912,fr
1913,/wiki/1913,fr
1914,/wiki/1914,fr
1915,/wiki/1915,fr
1916,/wiki/1916,fr
1917,/wiki/1917,fr
1918,/wiki/1918,fr
1919,/wiki/1919,fr
1920,/wiki/1920,fr
1921,/wiki/1921,fr
1922,/wiki/1922,fr
1923,/wiki/1923,fr
1924,/wiki/1924,fr
1925,/wiki/1925,fr
1926,/wiki/1926,fr
1927,/wiki/1927,fr
1928,/wiki/1928,fr
1929,/wiki/1929,fr
1930,/wiki/1930,fr
1931,/wiki/1931,fr
1932,/wiki/1932,fr
1933,/wiki/1933,fr
1934,/wiki/1934,fr
1935,/wiki/1935,fr
1936,/wiki/1936,fr
1937,/wiki/1937,fr
1938,/wiki/1938,fr
1939,/wiki/1939,fr
1940,/wiki/1940,fr
1940 en littérature,/wiki/1940_en_litt%C3%A9rature,fr
1941,/wiki/1941,fr
1942,/wiki/1942,fr
1943,/wiki/1943,fr
1944,/wiki/1944,fr
1945,/wiki/1945,fr
1946,/wiki/1946,fr
1947,/wiki/1947,fr
1948,/wiki/1948,fr
1949,/wiki/1949,fr
1950,/wiki/1950,fr
1951,/wiki/1951,fr
1952,/wiki/1952,fr
1953,/wiki/1953,fr
1954,/wiki/1954,fr
1955,/wiki/1955,fr
1956,/wiki/1956,fr
1957,/wiki/1957,fr
1958,/wiki/1958,fr
1959,/wiki/1959,fr
1960,/wiki/1960,fr
1961,/wiki/1961,fr
1962,/wiki/1962,fr
1963,/wiki/1963,fr
1964,/wiki/1964,fr
1965,/wiki/1965,fr
1966,/wiki/1966,fr
1967,/wiki/1967,fr
1968,/wiki/1968,fr
1969,/wiki/1969,fr
1969 en littérature,/wiki/1969_en_litt%C3%A9rature,fr
1970,/wiki/1970,fr
1971,/wiki/1971,fr
1972,/wiki/1972,fr
1973,/wiki/1973,fr
1974,/wiki/1974,fr
1975,/wiki/1975,fr
1976,/wiki/1976,fr
1977,/wiki/1977,fr
1978,/wiki/1978,fr
1979,/wiki/1979,fr
1980,/wiki/1980,fr
1981,/wiki/1981,fr
1982,/wiki/1982,fr
1983,/wiki/1983,fr
1984,/wiki/1984,fr
1985,/wiki/1985,fr
1986,/wiki/1986,fr
1987,/wiki/1987,fr
1988,/wiki/1988,fr
1989,/wiki/1989,fr
1990,/wiki/1990,fr
1991,/wiki/1991,fr
1992,/wiki/1992,fr
1993,/wiki/1993,fr
1994,/wiki/1994,fr
1995,/wiki/1995,fr
1996,/wiki/1996,fr
1997,/wiki/1997,fr
1998,/wiki/1998,fr
1999,/wiki/1999,fr
2000,/wiki/2000,fr
2001,/wiki/2001,fr
2002,/wiki/2002,fr
2003,/wiki/2003,fr
2004,/wiki/2004,fr
2005,/wiki/2005,fr
2006,/wiki/2006,fr
2007,/wiki/2007,fr
2008,/wiki/2008,fr
2009,/wiki/2009,fr
2010,/wiki/2010,fr
2011,/wiki/2011,fr
2012,/wiki/2012,fr
2013,/wiki/2013,fr
2014,/wiki/2014,fr
2015,/wiki/2015,fr
2016,/wiki/2016,fr
2017,/wiki/2017,fr
2018,/wiki/2018,fr
2019,/wiki/2019,fr
2020,/wiki/2020,fr
2021,/wiki/2021,fr
2022,/wiki/2022,fr
Abbé Prévost,/wiki/Abb%C3%A9_Pr%C3%A9vost,fr
Abdallah Naaman,/wiki/Abdallah_Naaman,fr
Abdelhak Serhane,/wiki/Abdelhak_Serhane,fr
Abdoulaye Y. Dabo,/wiki/Abdoulaye_Y._Dabo,fr
Abel Bonnard,/wiki/Abel_Bonnard,fr
Abel Dufresne,/wiki/Abel_Dufresne,fr
Achille Chavée,/wiki/Achille_Chav%C3%A9e,fr
Adam de la Halle,/wiki/Adam_de_la_Halle,fr
Adenet le Roi,/wiki/Adenet_le_Roi,fr
Adolphe Thiers,/wiki/Adolphe_Thiers,fr
Adolphe d'Ennery,/wiki/Adolphe_d%27Ennery,fr
Adrien Gygax,/wiki/Adrien_Gygax,fr
Adrien-Thomas Perdou de Subligny,/wiki/Adrien-Thomas_Perdou_de_Subligny,fr
Agnès Desarthe,/wiki/Agn%C3%A8s_Desarthe,fr
Agota Kristof,/wiki/Agota_Kristof,fr
Ahmad Kamyabi Mask,/wiki/Ahmad_Kamyabi_Mask,fr
Ahmadou Kourouma,/wiki/Ahmadou_Kourouma,fr
Ahmed Sefrioui,/wiki/Ahmed_Sefrioui,fr
Aimé Césaire,/wiki/Aim%C3%A9_C%C3%A9saire,fr
Akli Tadjer,/wiki/Akli_Tadjer,fr
Alain (philosophe),/wiki/Alain_(philosophe),fr
Alain Agat,/wiki/Alain_Agat,fr
Alain Amselek,/wiki/Alain_Amselek,fr
Alain Beaulieu,/wiki/Alain_Beaulieu,fr
Alain Blottière,/wiki/Alain_Blotti%C3%A8re,fr
Alain Bonnand,/wiki/Alain_Bonnand,fr
Alain Bosquet,/wiki/Alain_Bosquet,fr
Alain Breton,/wiki/Alain_Breton,fr
Alain Chartier,/wiki/Alain_Chartier,fr
Alain Defossé,/wiki/Alain_Defoss%C3%A9,fr
Alain Mabanckou,/wiki/Alain_Mabanckou,fr
Alain Marc (écrivain),/wiki/Alain_Marc_(%C3%A9crivain),fr
Alain Robbe-Grillet,/wiki/Alain_Robbe-Grillet,fr
Alain-Fournier,/wiki/Alain-Fournier,fr
Alain-René Lesage,/wiki/Alain-Ren%C3%A9_Lesage,fr
Albert Cahuet,/wiki/Albert_Cahuet,fr
Albert Camus,/wiki/Albert_Camus,fr
Albert Cohen,/wiki/Albert_Cohen,fr
Albert Cossery,/wiki/Albert_Cossery,fr
Albert Memmi,/wiki/Albert_Memmi,fr
Albert Samain,/wiki/Albert_Samain,fr
Albert Thibaudet,/wiki/Albert_Thibaudet,fr
Albert t'Serstevens,/wiki/Albert_t%27Serstevens,fr
Albert-Paul Granier,/wiki/Albert-Paul_Granier,fr
Alexandra David-Néel,/wiki/Alexandra_David-N%C3%A9el,fr
Alexandre Arnoux,/wiki/Alexandre_Arnoux,fr
Alexandre Bergamini,/wiki/Alexandre_Bergamini,fr
Alexandre Dumas,/wiki/Alexandre_Dumas,fr
Alexandre Dumas fils,/wiki/Alexandre_Dumas_fils,fr
Alexandre Guiraud,/wiki/Alexandre_Guiraud,fr
Alexandre Hardy,/wiki/Alexandre_Hardy,fr
Alexandre Najjar,/wiki/Alexandre_Najjar,fr
Alexandre Vialatte,/wiki/Alexandre_Vialatte,fr
Alexandre de Bernay,/wiki/Alexandre_de_Bernay,fr
Alexis Bouvier,/wiki/Alexis_Bouvier,fr
Alexis Jenni,/wiki/Alexis_Jenni,fr
Alexis Piron,/wiki/Alexis_Piron,fr
Alexis de Tocqueville,/wiki/Alexis_de_Tocqueville,fr
Alfred Capus,/wiki/Alfred_Capus,fr
Alfred Jarry,/wiki/Alfred_Jarry,fr
Alfred de Musset,/wiki/Alfred_de_Musset,fr
Alfred de Vigny,/wiki/Alfred_de_Vigny,fr
Ali Zamir,/wiki/Ali_Zamir,fr
Alina Dumitrescu,/wiki/Alina_Dumitrescu,fr
Alioune Badara Coulibaly,/wiki/Alioune_Badara_Coulibaly,fr
Aloysius Bertrand,/wiki/Aloysius_Bertrand,fr
Alphonse Allais,/wiki/Alphonse_Allais,fr
Alphonse Beauregard,/wiki/Alphonse_Beauregard,fr
Alphonse Boudard,/wiki/Alphonse_Boudard,fr
Alphonse Daudet,/wiki/Alphonse_Daudet,fr
Alphonse Esquiros,/wiki/Alphonse_Esquiros,fr
Alphonse Rabbe,/wiki/Alphonse_Rabbe,fr
Alphonse de Châteaubriant,/wiki/Alphonse_de_Ch%C3%A2teaubriant,fr
Alphonse de Lamartine,/wiki/Alphonse_de_Lamartine,fr
Amadou Hampâté Bâ,/wiki/Amadou_Hamp%C3%A2t%C3%A9_B%C3%A2,fr
Ambroise Yxemerry,/wiki/Ambroise_Yxemerry,fr
Amin Maalouf,/wiki/Amin_Maalouf,fr
Amédée Achard,/wiki/Am%C3%A9d%C3%A9e_Achard,fr
Amélie Nothomb,/wiki/Am%C3%A9lie_Nothomb,fr
Anatole France,/wiki/Anatole_France,fr
Anatole Le Braz,/wiki/Anatole_Le_Braz,fr
Andreï Makine,/wiki/Andre%C3%AF_Makine,fr
André Baillon,/wiki/Andr%C3%A9_Baillon,fr
André Bay (écrivain),/wiki/Andr%C3%A9_Bay_(%C3%A9crivain),fr
André Billy,/wiki/Andr%C3%A9_Billy,fr
André Birabeau,/wiki/Andr%C3%A9_Birabeau,fr
André Breton,/wiki/Andr%C3%A9_Breton,fr
André Chamson,/wiki/Andr%C3%A9_Chamson,fr
André Chénier,/wiki/Andr%C3%A9_Ch%C3%A9nier,fr
André Dhôtel,/wiki/Andr%C3%A9_Dh%C3%B4tel,fr
André Frénaud,/wiki/Andr%C3%A9_Fr%C3%A9naud,fr
André Gide,/wiki/Andr%C3%A9_Gide,fr
André Hardellet,/wiki/Andr%C3%A9_Hardellet,fr
André Malraux,/wiki/Andr%C3%A9_Malraux,fr
André Mary,/wiki/Andr%C3%A9_Mary,fr
André Maurois,/wiki/Andr%C3%A9_Maurois,fr
André Pieyre de Mandiargues,/wiki/Andr%C3%A9_Pieyre_de_Mandiargues,fr
André Salmon,/wiki/Andr%C3%A9_Salmon,fr
André Schwarz-Bart,/wiki/Andr%C3%A9_Schwarz-Bart,fr
André Spire,/wiki/Andr%C3%A9_Spire,fr
André Suarès,/wiki/Andr%C3%A9_Suar%C3%A8s,fr
André de Rivaudeau,/wiki/Andr%C3%A9_de_Rivaudeau,fr
André-Joseph Dubois,/wiki/Andr%C3%A9-Joseph_Dubois,fr
Andrée Brunin,/wiki/Andr%C3%A9e_Brunin,fr
Andrée Chedid,/wiki/Andr%C3%A9e_Chedid,fr
Angèle Koster,/wiki/Ang%C3%A8le_Koster,fr
Ann Scott,/wiki/Ann_Scott,fr
Anna Gavalda,/wiki/Anna_Gavalda,fr
Anna de Noailles,/wiki/Anna_de_Noailles,fr
Anne Calife,/wiki/Anne_Calife,fr
Anne Cuneo,/wiki/Anne_Cuneo,fr
Anne Dutertre,/wiki/Anne_Dutertre,fr
Anne Godard,/wiki/Anne_Godard,fr
Anne Hébert,/wiki/Anne_H%C3%A9bert,fr
Anne Poiré,/wiki/Anne_Poir%C3%A9,fr
Anne Robert Jacques Turgot,/wiki/Anne_Robert_Jacques_Turgot,fr
Anne Révah,/wiki/Anne_R%C3%A9vah,fr
Anne Serre,/wiki/Anne_Serre,fr
Anne-Marie Simond,/wiki/Anne-Marie_Simond,fr
Annie Cohen,/wiki/Annie_Cohen,fr
Annie Degroote,/wiki/Annie_Degroote,fr
Annie Ernaux,/wiki/Annie_Ernaux,fr
Annie Lulu,/wiki/Annie_Lulu,fr
Annie Saumont,/wiki/Annie_Saumont,fr
Antoine Arnauld (1612-1694),/wiki/Antoine_Arnauld_(1612-1694),fr
Antoine Billot,/wiki/Antoine_Billot,fr
Antoine Blondin,/wiki/Antoine_Blondin,fr
Antoine Furetière,/wiki/Antoine_Fureti%C3%A8re,fr
Antoine Galland,/wiki/Antoine_Galland,fr
Antoine Gombaud,/wiki/Antoine_Gombaud,fr
Antoine Le Blanc de Guillet,/wiki/Antoine_Le_Blanc_de_Guillet,fr
Antoine Rault,/wiki/Antoine_Rault,fr
Antoine Volodine,/wiki/Antoine_Volodine,fr
Antoine de La Sale,/wiki/Antoine_de_La_Sale,fr
Antoine de Montchrestien,/wiki/Antoine_de_Montchrestien,fr
Antoine de Nervèze,/wiki/Antoine_de_Nerv%C3%A8ze,fr
Antoine de Saint-Exupéry,/wiki/Antoine_de_Saint-Exup%C3%A9ry,fr
Antoine-Eugène Gaulmier,/wiki/Antoine-Eug%C3%A8ne_Gaulmier,fr
Antoine-Isaac Silvestre de Sacy,/wiki/Antoine-Isaac_Silvestre_de_Sacy,fr
Antoine-Paulin Pihan,/wiki/Antoine-Paulin_Pihan,fr
Antoine-Roger Bolamba,/wiki/Antoine-Roger_Bolamba,fr
Antoinette Dilasser,/wiki/Antoinette_Dilasser,fr
Antoinette Legroing de La Maisonneuve,/wiki/Antoinette_Legroing_de_La_Maisonneuve,fr
Antonin Artaud,/wiki/Antonin_Artaud,fr
Ariane Fornia,/wiki/Ariane_Fornia,fr
Ariane Le Fort,/wiki/Ariane_Le_Fort,fr
Ariel Kenig,/wiki/Ariel_Kenig,fr
Aristide Marre,/wiki/Aristide_Marre,fr
Armand Boisbeleau de La Chapelle,/wiki/Armand_Boisbeleau_de_La_Chapelle,fr
Armand Lanoux,/wiki/Armand_Lanoux,fr
Armand Lapointe,/wiki/Armand_Lapointe,fr
Armand Louis de Gontaut-Biron,/wiki/Armand_Louis_de_Gontaut-Biron,fr
Armand Robin,/wiki/Armand_Robin,fr
Armand Salacrou,/wiki/Armand_Salacrou,fr
Armand Toupet,/wiki/Armand_Toupet,fr
Armel Guerne,/wiki/Armel_Guerne,fr
Arnauld Pontier,/wiki/Arnauld_Pontier,fr
Arnoul et Simon Gréban,/wiki/Arnoul_et_Simon_Gr%C3%A9ban,fr
Arthur Bernède,/wiki/Arthur_Bern%C3%A8de,fr
Arthur Buies,/wiki/Arthur_Buies,fr
Arthur Dreyfus,/wiki/Arthur_Dreyfus,fr
Arthur Rimbaud,/wiki/Arthur_Rimbaud,fr
Assia Djebar,/wiki/Assia_Djebar,fr
Atiq Rahimi,/wiki/Atiq_Rahimi,fr
Auguste Angellier,/wiki/Auguste_Angellier,fr
Auguste Anicet,/wiki/Auguste_Anicet,fr
Auguste Comte,/wiki/Auguste_Comte,fr
Auguste Gérard,/wiki/Auguste_G%C3%A9rard,fr
Auguste de Villiers de L'Isle-Adam,/wiki/Auguste_de_Villiers_de_L%27Isle-Adam,fr
Augustin Thierry,/wiki/Augustin_Thierry,fr
Augustine Gottis,/wiki/Augustine_Gottis,fr
Aziz Chouaki,/wiki/Aziz_Chouaki,fr
Azouz Begag,/wiki/Azouz_Begag,fr
Azzédine Bounemeur,/wiki/Azz%C3%A9dine_Bounemeur,fr
Barbara Constantine,/wiki/Barbara_Constantine,fr
Belinda Cannone,/wiki/Belinda_Cannone,fr
Benjamin Constant,/wiki/Benjamin_Constant,fr
Benjamin Fondane,/wiki/Benjamin_Fondane,fr
Benjamin Sehene,/wiki/Benjamin_Sehene,fr
Benoît Damon,/wiki/Beno%C3%AEt_Damon,fr
Benoît de Sainte-Maure,/wiki/Beno%C3%AEt_de_Sainte-Maure,fr
Bernard Assiniwi,/wiki/Bernard_Assiniwi,fr
Bernard Clavel,/wiki/Bernard_Clavel,fr
Bernard Comment,/wiki/Bernard_Comment,fr
Bernard Deloupy,/wiki/Bernard_Deloupy,fr
Bernard Desmaretz,/wiki/Bernard_Desmaretz,fr
Bernard Grasset (écrivain),/wiki/Bernard_Grasset_(%C3%A9crivain),fr
Bernard Le Bovier de Fontenelle,/wiki/Bernard_Le_Bovier_de_Fontenelle,fr
Bernard Lenteric,/wiki/Bernard_Lenteric,fr
Bernard Ollivier,/wiki/Bernard_Ollivier,fr
